         231  0.693320334      0.693320334       4.18609890E-41   1.40620250E-26
         232  0.696321726      0.696321726       4.18441734E-41   1.40620250E-26
         233  0.699323118      0.699323118       4.18273579E-41   1.40620250E-26
         234  0.702324510      0.702324510       4.18105423E-41   1.40620250E-26
         235  0.705325902      0.705325902       4.17937267E-41   1.40620250E-26
         236  0.708327293      0.708327293       4.17769111E-41   1.40620250E-26
         237  0.711328685      0.711328685       4.17600955E-41   1.40620250E-26
         238  0.714330077      0.714330077       4.17432800E-41   1.40620250E-26
         239  0.717331469      0.717331469       4.17264644E-41   1.40620250E-26
         240  0.720332861      0.720332861       4.17096488E-41   1.40620250E-26
         241  0.723334253      0.723334253       4.16928332E-41   1.40620250E-26
         242  0.726335645      0.726335645       4.16760176E-41   1.40620250E-26
         243  0.729337037      0.729337037       4.16592020E-41   1.40620250E-26
         244  0.732338428      0.732338428       4.16423865E-41   1.40620250E-26
         245  0.735339820      0.735339820       4.16255709E-41   1.40620250E-26
         246  0.738341212      0.738341212       4.16087553E-41   1.40620250E-26
         247  0.741342604      0.741342604       4.15919397E-41   1.40620250E-26
         248  0.744343996      0.744343996       4.15751241E-41   1.40620250E-26
         249  0.747345388      0.747345388       4.15583086E-41   1.40620250E-26
         250  0.750346780      0.750346780       4.15414930E-41   1.40620250E-26
         251  0.753348172      0.753348172       4.15246774E-41   1.40620250E-26
         252  0.756349564      0.756349564       4.15078618E-41   1.40620250E-26
         253  0.759350955      0.759350955       4.14910462E-41   1.40620250E-26
         254  0.762352347      0.762352347       4.14742306E-41   1.40620250E-26
         255  0.765353739      0.765353739       4.14574151E-41   1.40620250E-26
         256  0.768355131      0.768355131       4.14405995E-41   1.40620250E-26
         257  0.771356523      0.771356523       4.14237839E-41   1.40620250E-26
         258  0.774357915      0.774357915       4.14069683E-41   1.40620250E-26
         259  0.777359307      0.777359307       4.13901527E-41   1.40620250E-26
         260  0.780360699      0.780360699       4.13733372E-41   1.40620250E-26
         261  0.783362091      0.783362091       4.13565216E-41   1.40620250E-26
         262  0.786363482      0.786363482       4.13397060E-41   1.40620250E-26
         263  0.789364874      0.789364874       4.13228904E-41   1.40620250E-26
         264  0.792366266      0.792366266       4.13060748E-41   1.40620250E-26
         265  0.795367658      0.795367658       4.12892593E-41   1.40620250E-26
         266  0.798369050      0.798369050       4.12724437E-41   1.40620250E-26
         267  0.801370442      0.801370442       4.12556281E-41   1.40620250E-26
         268  0.804371834      0.804371834       4.12388125E-41   1.40620250E-26
         269  0.807373226      0.807373226       4.12219969E-41   1.40620250E-26
         270  0.810374618      0.810374618       4.12051813E-41   1.40620250E-26
         271  0.813376009      0.813376009       4.11883658E-41   1.40620250E-26
         272  0.816377401      0.816377401       4.11715502E-41   1.40620250E-26
         273  0.819378793      0.819378793       4.11547346E-41   1.40620250E-26
         274  0.822380185      0.822380185       4.11379190E-41   1.40620250E-26
         275  0.825381577      0.825381577       4.11211034E-41   1.40620250E-26
         276  0.828382969      0.828382969       4.11042879E-41   1.40620250E-26
         277  0.831384361      0.831384361       4.10874723E-41   1.40620250E-26
         278  0.834385753      0.834385753       4.10706567E-41   1.40620250E-26
         279  0.837387145      0.837387145       4.10538411E-41   1.40620250E-26
         280  0.840388536      0.840388536       4.10370255E-41   1.40620250E-26
         281  0.843389928      0.843389928       4.10202099E-41   1.40620250E-26
         282  0.846391320      0.846391320       4.10033944E-41   1.40620250E-26
         283  0.849392712      0.849392712       4.09865788E-41   1.40620250E-26
         284  0.852394104      0.852394104       4.09697632E-41   1.40620250E-26
         285  0.855395496      0.855395496       4.09529476E-41   1.40620250E-26
         286  0.858396888      0.858396888       4.09361320E-41   1.40620250E-26
         287  0.861398280      0.861398280       4.09193165E-41   1.40620250E-26
         288  0.864399672      0.864399672       4.09025009E-41   1.40620250E-26
         289  0.867401063      0.867401063       4.08856853E-41   1.40620250E-26
         290  0.870402455      0.870402455       4.08688697E-41   1.40620250E-26
         291  0.873403847      0.873403847       4.08520541E-41   1.40620250E-26
         292  0.876405239      0.876405239       4.08352385E-41   1.40620250E-26
         293  0.879406631      0.879406631       4.08184230E-41   1.40620250E-26
         294  0.882408023      0.882408023       4.08016074E-41   1.40620250E-26
         295  0.885409415      0.885409415       4.07847918E-41   1.40620250E-26
         296  0.888410807      0.888410807       4.07679762E-41   1.40620250E-26
         297  0.891412199      0.891412199       4.07511606E-41   1.40620250E-26
         298  0.894413590      0.894413590       4.07343451E-41   1.40620250E-26
         299  0.897414982      0.897414982       4.07175295E-41   1.40620250E-26
         300  0.900416374      0.900416374       4.07007139E-41   1.40620250E-26
         301  0.903417766      0.903417766       4.06838983E-41   1.40620250E-26
         302  0.906419158      0.906419158       4.06670827E-41   1.40620250E-26
         303  0.909420550      0.909420550       4.06502672E-41   1.40620250E-26
         304  0.912421942      0.912421942       4.06334516E-41   1.40620250E-26
         305  0.915423334      0.915423334       4.06166360E-41   1.40620250E-26
         306  0.918424726      0.918424726       4.05998204E-41   1.40620250E-26
         307  0.921426117      0.921426117       4.05830048E-41   1.40620250E-26
         308  0.924427509      0.924427509       4.05661892E-41   1.40620250E-26
         309  0.927428901      0.927428901       4.05493737E-41   1.40620250E-26
         310  0.930430293      0.930430293       4.05325581E-41   1.40620250E-26
         311  0.933431685      0.933431685       4.05157425E-41   1.40620250E-26
         312  0.936433077      0.936433077       4.04989269E-41   1.40620250E-26
         313  0.939434469      0.939434469       4.04821113E-41   1.40620250E-26
         314  0.942435861      0.942435861       4.04652958E-41   1.40620250E-26
         315  0.945437253      0.945437253       4.04484802E-41   1.40620250E-26
         316  0.948438644      0.948438644       4.04316646E-41   1.40620250E-26
         317  0.951440036      0.951440036       4.04148490E-41   1.40620250E-26
         318  0.954441428      0.954441428       4.03980334E-41   1.40620250E-26
         319  0.957442820      0.957442820       4.03812178E-41   1.40620250E-26
         320  0.960444212      0.960444212       4.03644023E-41   1.40620250E-26
         321  0.963445604      0.963445604       4.03475867E-41   1.40620250E-26
         322  0.966446996      0.966446996       4.03307711E-41   1.40620250E-26
         323  0.969448388      0.969448388       4.03139555E-41   1.40620250E-26
         324  0.972449780      0.972449780       4.02971399E-41   1.40620250E-26
         325  0.975451171      0.975451171       4.02803244E-41   1.40620250E-26
         326  0.978452563      0.978452563       4.02635088E-41   1.40620250E-26
         327  0.981453955      0.981453955       4.02480945E-41   1.40620250E-26
         328  0.984455347      0.984455347       4.02326802E-41   1.40620250E-26
         329  0.987456739      0.987456739       4.02172659E-41   1.40620250E-26
         330  0.990458131      0.990458131       4.02018516E-41   1.40620250E-26
         331  0.993459523      0.993459523       4.01864374E-41   1.40620250E-26
         332  0.996460915      0.996460915       4.01710231E-41   1.40620250E-26
         333  0.999462306      0.999462306       4.01556088E-41   1.40620250E-26
         334   1.00246370       1.00246370       4.01401945E-41   1.40620250E-26
         335   1.00546503       1.00546503       4.01247802E-41   1.40620250E-26
         336   1.00846636       1.00846636       4.01093659E-41   1.40620250E-26
         337   1.01146770       1.01146770       4.00939517E-41   1.40620250E-26
         338   1.01446903       1.01446903       4.00785374E-41   1.40620250E-26
         339   1.01747036       1.01747036       4.00631231E-41   1.40620250E-26
         340   1.02047169       1.02047169       4.00477088E-41   1.40620250E-26
         341   1.02347302       1.02347302       4.00322945E-41   1.40620250E-26
         342   1.02647436       1.02647436       4.00168802E-41   1.40620250E-26
         343   1.02947569       1.02947569       4.00014660E-41   1.40620250E-26
         344   1.03247702       1.03247702       3.99860517E-41   1.40620250E-26
         345   1.03547835       1.03547835       3.99706374E-41   1.40620250E-26
         346   1.03847969       1.03847969       3.99552231E-41   1.40620250E-26
         347   1.04148102       1.04148102       3.99398088E-41   1.40620250E-26
         348   1.04448235       1.04448235       3.99243945E-41   1.40620250E-26
         349   1.04748368       1.04748368       3.99089803E-41   1.40620250E-26
         350   1.05048501       1.05048501       3.98935660E-41   1.40620250E-26
